restaurant_id,name,capacity,type,id
14656,14656GEN03,8,GENERAL,16462
14657,14657GEN01,8,GENERAL,16463
14657,14657GEN02,8,GENERAL,16464
14657,14657GEN03,8,GENERAL,16465
14657,14657OUT01,8,OUTDOOR,16466
14657,14657OUT02,8,OUTDOOR,16467
14657,14657WIN01,8,WINDOW,16468
14657,14657WIN02,8,WINDOW,16469
14658,14658GEN01,8,GENERAL,16470
14658,14658GEN02,8,GENERAL,16471
14658,14658GEN03,8,GENERAL,16472
14658,14658OUT01,8,OUTDOOR,16473
14658,14658OUT02,8,OUTDOOR,16474
14659,14659GEN01,8,GENERAL,16475
14659,14659GEN02,8,GENERAL,16476
14659,14659GEN03,8,GENERAL,16477
14659,14659OUT01,8,OUTDOOR,16478
14659,14659OUT02,8,OUTDOOR,16479
14659,14659WIN01,8,WINDOW,16480
14659,14659WIN02,8,WINDOW,16481
14660,14660GEN01,8,GENERAL,16482
14660,14660GEN02,8,GENERAL,16483
14660,14660GEN03,8,GENERAL,16484
14660,14660OUT01,8,OUTDOOR,16485
14660,14660OUT02,8,OUTDOOR,16486
14660,14660WIN01,8,WINDOW,16487
14660,14660WIN02,8,WINDOW,16488
14701,14701GEN01,8,GENERAL,16489
14701,14701GEN02,8,GENERAL,16490
14701,14701GEN03,8,GENERAL,16491
14702,14702GEN01,8,GENERAL,16492
14702,14702GEN02,8,GENERAL,16493
14702,14702GEN03,8,GENERAL,16494
14702,14702WIN01,8,WINDOW,16495
14702,14702WIN02,8,WINDOW,16496
14703,14703GEN01,8,GENERAL,16497
14703,14703GEN02,8,GENERAL,16498
14703,14703GEN03,8,GENERAL,16499
14703,14703OUT01,8,OUTDOOR,16500
14703,14703OUT02,8,OUTDOOR,16501
14703,14703WIN01,8,WINDOW,16502
14703,14703WIN02,8,WINDOW,16503
14704,14704GEN01,8,GENERAL,16504
14704,14704GEN02,8,GENERAL,16505
14704,14704GEN03,8,GENERAL,16506
14704,14704OUT01,8,OUTDOOR,16507
14704,14704OUT02,8,OUTDOOR,16508
14705,14705GEN01,8,GENERAL,16509
14705,14705GEN02,8,GENERAL,16510
14705,14705GEN03,8,GENERAL,16511
14705,14705WIN01,8,WINDOW,16512
14705,14705WIN02,8,WINDOW,16513
14706,14706GEN01,8,GENERAL,16514
14706,14706GEN02,8,GENERAL,16515
14706,14706GEN03,8,GENERAL,16516
14706,14706OUT01,8,OUTDOOR,16517
14706,14706OUT02,8,OUTDOOR,16518
14707,14707GEN01,8,GENERAL,16519
14707,14707GEN02,8,GENERAL,16520
14707,14707GEN03,8,GENERAL,16521
14707,14707OUT01,8,OUTDOOR,16522
14707,14707OUT02,8,OUTDOOR,16523
14707,14707WIN01,8,WINDOW,16524
14707,14707WIN02,8,WINDOW,16525
14708,14708GEN01,8,GENERAL,16526
14708,14708GEN02,8,GENERAL,16527
14708,14708GEN03,8,GENERAL,16528
14708,14708OUT01,8,OUTDOOR,16529
14708,14708OUT02,8,OUTDOOR,16530
14708,14708WIN01,8,WINDOW,16531
14708,14708WIN02,8,WINDOW,16532
14709,14709GEN01,8,GENERAL,16533
14709,14709GEN02,8,GENERAL,16534
14709,14709GEN03,8,GENERAL,16535
14709,14709OUT01,8,OUTDOOR,16536
14709,14709OUT02,8,OUTDOOR,16537
14709,14709WIN01,8,WINDOW,16538
14709,14709WIN02,8,WINDOW,16539
14710,14710GEN01,8,GENERAL,16540
14710,14710GEN02,8,GENERAL,16541
14710,14710GEN03,8,GENERAL,16542
14710,14710OUT01,8,OUTDOOR,16543
14710,14710OUT02,8,OUTDOOR,16544
14710,14710WIN01,8,WINDOW,16545
14710,14710WIN02,8,WINDOW,16546
14751,14751GEN01,8,GENERAL,16547
14751,14751GEN02,8,GENERAL,16548
14751,14751GEN03,8,GENERAL,16549
14751,14751WIN01,8,WINDOW,16550
14751,14751WIN02,8,WINDOW,16551
14752,14752GEN01,8,GENERAL,16552
14752,14752GEN02,8,GENERAL,16553
14752,14752GEN03,8,GENERAL,16554
14752,14752OUT01,8,OUTDOOR,16555
14752,14752OUT02,8,OUTDOOR,16556
14752,14752WIN01,8,WINDOW,16557
14752,14752WIN02,8,WINDOW,16558
14753,14753GEN01,8,GENERAL,16559
14753,14753GEN02,8,GENERAL,16560
14753,14753GEN03,8,GENERAL,16561
14753,14753OUT01,8,OUTDOOR,16562
14753,14753OUT02,8,OUTDOOR,16563
14754,14754GEN01,8,GENERAL,16564
14754,14754GEN02,8,GENERAL,16565
14754,14754GEN03,8,GENERAL,16566
14755,14755GEN01,8,GENERAL,16567
14755,14755GEN02,8,GENERAL,16568
14755,14755GEN03,8,GENERAL,16569
14755,14755OUT01,8,OUTDOOR,16570
14755,14755OUT02,8,OUTDOOR,16571
14755,14755WIN01,8,WINDOW,16572
14755,14755WIN02,8,WINDOW,16573
14756,14756GEN01,8,GENERAL,16574
14756,14756GEN02,8,GENERAL,16575
14756,14756GEN03,8,GENERAL,16576
14756,14756OUT01,8,OUTDOOR,16577
14756,14756OUT02,8,OUTDOOR,16578
14757,14757GEN01,8,GENERAL,16579
14757,14757GEN02,8,GENERAL,16580
14757,14757GEN03,8,GENERAL,16581
14757,14757OUT01,8,OUTDOOR,16582
14757,14757OUT02,8,OUTDOOR,16583
14758,14758GEN01,8,GENERAL,16584
14758,14758GEN02,8,GENERAL,16585
14758,14758GEN03,8,GENERAL,16586
14758,14758OUT01,8,OUTDOOR,16587
14758,14758OUT02,8,OUTDOOR,16588
14758,14758WIN01,8,WINDOW,16589
14758,14758WIN02,8,WINDOW,16590
14759,14759GEN01,8,GENERAL,16591
14759,14759GEN02,8,GENERAL,16592
14759,14759GEN03,8,GENERAL,16593
14759,14759OUT01,8,OUTDOOR,16594
14759,14759OUT02,8,OUTDOOR,16595
14759,14759WIN01,8,WINDOW,16596
14759,14759WIN02,8,WINDOW,16597
14760,14760GEN01,8,GENERAL,16598
14760,14760GEN02,8,GENERAL,16599
14760,14760GEN03,8,GENERAL,16600
14760,14760OUT01,8,OUTDOOR,16601
14760,14760OUT02,8,OUTDOOR,16602
14760,14760WIN01,8,WINDOW,16603
14760,14760WIN02,8,WINDOW,16604
14801,14801GEN01,8,GENERAL,16605
14801,14801GEN02,8,GENERAL,16606
14801,14801GEN03,8,GENERAL,16607
14802,14802GEN01,8,GENERAL,16608
14802,14802GEN02,8,GENERAL,16609
14802,14802GEN03,8,GENERAL,16610
14802,14802OUT01,8,OUTDOOR,16611
14802,14802OUT02,8,OUTDOOR,16612
14803,14803GEN01,8,GENERAL,16613
14803,14803GEN02,8,GENERAL,16614
14803,14803GEN03,8,GENERAL,16615
14803,14803WIN01,8,WINDOW,16616
14803,14803WIN02,8,WINDOW,16617
14804,14804GEN01,8,GENERAL,16618
14804,14804GEN02,8,GENERAL,16619
14804,14804GEN03,8,GENERAL,16620
14804,14804OUT01,8,OUTDOOR,16621
14804,14804OUT02,8,OUTDOOR,16622
14805,14805GEN01,8,GENERAL,16623
14805,14805GEN02,8,GENERAL,16624
14805,14805GEN03,8,GENERAL,16625
14806,14806GEN01,8,GENERAL,16626
14806,14806GEN02,8,GENERAL,16627
14806,14806GEN03,8,GENERAL,16628
14807,14807GEN01,8,GENERAL,16629
14807,14807GEN02,8,GENERAL,16630
14807,14807GEN03,8,GENERAL,16631
14807,14807WIN01,8,WINDOW,16632
14807,14807WIN02,8,WINDOW,16633
14808,14808GEN01,8,GENERAL,16634
14808,14808GEN02,8,GENERAL,16635
14808,14808GEN03,8,GENERAL,16636
14808,14808OUT01,8,OUTDOOR,16637
14808,14808OUT02,8,OUTDOOR,16638
14808,14808WIN01,8,WINDOW,16639
14808,14808WIN02,8,WINDOW,16640
14809,14809GEN01,8,GENERAL,16641
14809,14809GEN02,8,GENERAL,16642
14809,14809GEN03,8,GENERAL,16643
14809,14809OUT01,8,OUTDOOR,16644
14809,14809OUT02,8,OUTDOOR,16645
14810,14810GEN01,8,GENERAL,16646
14810,14810GEN02,8,GENERAL,16647
14810,14810GEN03,8,GENERAL,16648
14810,14810OUT01,8,OUTDOOR,16649
14810,14810OUT02,8,OUTDOOR,16650
14810,14810WIN01,8,WINDOW,16651
14810,14810WIN02,8,WINDOW,16652
14851,14851GEN01,8,GENERAL,16653
14851,14851GEN02,8,GENERAL,16654
14851,14851GEN03,8,GENERAL,16655
14851,14851OUT01,8,OUTDOOR,16656
14851,14851OUT02,8,OUTDOOR,16657
14851,14851WIN01,8,WINDOW,16658
14851,14851WIN02,8,WINDOW,16659
14852,14852GEN01,8,GENERAL,16660
14852,14852GEN02,8,GENERAL,16661
14852,14852GEN03,8,GENERAL,16662
14852,14852WIN01,8,WINDOW,16663
14852,14852WIN02,8,WINDOW,16664
14853,14853GEN01,8,GENERAL,16665
14853,14853GEN02,8,GENERAL,16666
14853,14853GEN03,8,GENERAL,16667
14853,14853WIN01,8,WINDOW,16668
14853,14853WIN02,8,WINDOW,16669
14854,14854GEN01,8,GENERAL,16670
14854,14854GEN02,8,GENERAL,16671
14854,14854GEN03,8,GENERAL,16672
14855,14855GEN01,8,GENERAL,16673
14855,14855GEN02,8,GENERAL,16674
14855,14855GEN03,8,GENERAL,16675
14855,14855OUT01,8,OUTDOOR,16676
14855,14855OUT02,8,OUTDOOR,16677
14855,14855WIN01,8,WINDOW,16678
14855,14855WIN02,8,WINDOW,16679
14856,14856GEN01,8,GENERAL,16680
14856,14856GEN02,8,GENERAL,16681
14856,14856GEN03,8,GENERAL,16682
14856,14856OUT01,8,OUTDOOR,16683
14856,14856OUT02,8,OUTDOOR,16684
14857,14857GEN01,8,GENERAL,16685
14857,14857GEN02,8,GENERAL,16686
14857,14857GEN03,8,GENERAL,16687
14858,14858GEN01,8,GENERAL,16688
14858,14858GEN02,8,GENERAL,16689
14858,14858GEN03,8,GENERAL,16690
14858,14858OUT01,8,OUTDOOR,16691
14858,14858OUT02,8,OUTDOOR,16692
14858,14858WIN01,8,WINDOW,16693
14858,14858WIN02,8,WINDOW,16694
14859,14859GEN01,8,GENERAL,16695
14859,14859GEN02,8,GENERAL,16696
14859,14859GEN03,8,GENERAL,16697
14859,14859WIN01,8,WINDOW,16698
14859,14859WIN02,8,WINDOW,16699
14860,14860GEN01,8,GENERAL,16700
14860,14860GEN02,8,GENERAL,16701
14860,14860GEN03,8,GENERAL,16702
14860,14860OUT01,8,OUTDOOR,16703
14860,14860OUT02,8,OUTDOOR,16704
14860,14860WIN01,8,WINDOW,16705
14860,14860WIN02,8,WINDOW,16706
14901,14901GEN01,8,GENERAL,16707
14901,14901GEN02,8,GENERAL,16708
14901,14901GEN03,8,GENERAL,16709
14901,14901WIN01,8,WINDOW,16710
14901,14901WIN02,8,WINDOW,16711
14902,14902GEN01,8,GENERAL,16712
14902,14902GEN02,8,GENERAL,16713
14902,14902GEN03,8,GENERAL,16714
14902,14902WIN01,8,WINDOW,16715
14902,14902WIN02,8,WINDOW,16716
14903,14903GEN01,8,GENERAL,16717
14903,14903GEN02,8,GENERAL,16718
14903,14903GEN03,8,GENERAL,16719
14904,14904GEN01,8,GENERAL,16720
14904,14904GEN02,8,GENERAL,16721
14904,14904GEN03,8,GENERAL,16722
14904,14904OUT01,8,OUTDOOR,16723
14904,14904OUT02,8,OUTDOOR,16724
14904,14904WIN01,8,WINDOW,16725
14904,14904WIN02,8,WINDOW,16726
14905,14905GEN01,8,GENERAL,16727
14905,14905GEN02,8,GENERAL,16728
14905,14905GEN03,8,GENERAL,16729
14905,14905WIN01,8,WINDOW,16730
14905,14905WIN02,8,WINDOW,16731
14906,14906GEN01,8,GENERAL,16732
14906,14906GEN02,8,GENERAL,16733
14906,14906GEN03,8,GENERAL,16734
14906,14906OUT01,8,OUTDOOR,16735
14906,14906OUT02,8,OUTDOOR,16736
14907,14907GEN01,8,GENERAL,16737
14907,14907GEN02,8,GENERAL,16738
14907,14907GEN03,8,GENERAL,16739
14907,14907OUT01,8,OUTDOOR,16740
14907,14907OUT02,8,OUTDOOR,16741
14907,14907WIN01,8,WINDOW,16742
14907,14907WIN02,8,WINDOW,16743
14908,14908GEN01,8,GENERAL,16744
14908,14908GEN02,8,GENERAL,16745
14908,14908GEN03,8,GENERAL,16746
14908,14908OUT01,8,OUTDOOR,16747
14908,14908OUT02,8,OUTDOOR,16748
14908,14908WIN01,8,WINDOW,16749
14908,14908WIN02,8,WINDOW,16750
14909,14909GEN01,8,GENERAL,16751
14909,14909GEN02,8,GENERAL,16752
14909,14909GEN03,8,GENERAL,16753
14909,14909OUT01,8,OUTDOOR,16754
14909,14909OUT02,8,OUTDOOR,16755
14909,14909WIN01,8,WINDOW,16756
14909,14909WIN02,8,WINDOW,16757
14910,14910GEN01,8,GENERAL,16758
14910,14910GEN02,8,GENERAL,16759
14910,14910GEN03,8,GENERAL,16760
14910,14910OUT01,8,OUTDOOR,16761
14910,14910OUT02,8,OUTDOOR,16762
14910,14910WIN01,8,WINDOW,16763
14910,14910WIN02,8,WINDOW,16764
14951,14951GEN01,8,GENERAL,16765
14951,14951GEN02,8,GENERAL,16766
14951,14951GEN03,8,GENERAL,16767
14951,14951OUT01,8,OUTDOOR,16768
14951,14951OUT02,8,OUTDOOR,16769
14952,14952GEN01,8,GENERAL,16770
14952,14952GEN02,8,GENERAL,16771
14952,14952GEN03,8,GENERAL,16772
14952,14952OUT01,8,OUTDOOR,16773
14952,14952OUT02,8,OUTDOOR,16774
14952,14952WIN01,8,WINDOW,16775
14952,14952WIN02,8,WINDOW,16776
14953,14953GEN01,8,GENERAL,16777
14953,14953GEN02,8,GENERAL,16778
14953,14953GEN03,8,GENERAL,16779
14953,14953OUT01,8,OUTDOOR,16780
14953,14953OUT02,8,OUTDOOR,16781
14953,14953WIN01,8,WINDOW,16782
14953,14953WIN02,8,WINDOW,16783
14954,14954GEN01,8,GENERAL,16784
14954,14954GEN02,8,GENERAL,16785
14954,14954GEN03,8,GENERAL,16786
14954,14954WIN01,8,WINDOW,16787
14954,14954WIN02,8,WINDOW,16788
14955,14955GEN01,8,GENERAL,16789
14955,14955GEN02,8,GENERAL,16790
14955,14955GEN03,8,GENERAL,16791
14955,14955OUT01,8,OUTDOOR,16792
14955,14955OUT02,8,OUTDOOR,16793
14956,14956GEN01,8,GENERAL,16794
14956,14956GEN02,8,GENERAL,16795
14956,14956GEN03,8,GENERAL,16796
14956,14956WIN01,8,WINDOW,16797
14956,14956WIN02,8,WINDOW,16798
14957,14957GEN01,8,GENERAL,16799
14957,14957GEN02,8,GENERAL,16800
14957,14957GEN03,8,GENERAL,16801
14957,14957WIN01,8,WINDOW,16802
14957,14957WIN02,8,WINDOW,16803
14958,14958GEN01,8,GENERAL,16804
14958,14958GEN02,8,GENERAL,16805
14958,14958GEN03,8,GENERAL,16806
14958,14958OUT01,8,OUTDOOR,16807
14958,14958OUT02,8,OUTDOOR,16808
14958,14958WIN01,8,WINDOW,16809
14958,14958WIN02,8,WINDOW,16810
14959,14959GEN01,8,GENERAL,16811
14959,14959GEN02,8,GENERAL,16812
14959,14959GEN03,8,GENERAL,16813
14959,14959OUT01,8,OUTDOOR,16814
14959,14959OUT02,8,OUTDOOR,16815
14960,14960GEN01,8,GENERAL,16816
14960,14960GEN02,8,GENERAL,16817
14960,14960GEN03,8,GENERAL,16818
14960,14960OUT01,8,OUTDOOR,16819
14960,14960OUT02,8,OUTDOOR,16820
14960,14960WIN01,8,WINDOW,16821
14960,14960WIN02,8,WINDOW,16822
15001,15001GEN01,8,GENERAL,16823
15001,15001GEN02,8,GENERAL,16824
15001,15001GEN03,8,GENERAL,16825
15001,15001OUT01,8,OUTDOOR,16826
15001,15001OUT02,8,OUTDOOR,16827
15002,15002GEN01,8,GENERAL,16828
15002,15002GEN02,8,GENERAL,16829
15002,15002GEN03,8,GENERAL,16830
15002,15002OUT01,8,OUTDOOR,16831
15002,15002OUT02,8,OUTDOOR,16832
15002,15002WIN01,8,WINDOW,16833
15002,15002WIN02,8,WINDOW,16834
15003,15003GEN01,8,GENERAL,16835
15003,15003GEN02,8,GENERAL,16836
15003,15003GEN03,8,GENERAL,16837
15003,15003OUT01,8,OUTDOOR,16838
15003,15003OUT02,8,OUTDOOR,16839
15003,15003WIN01,8,WINDOW,16840
15003,15003WIN02,8,WINDOW,16841
15004,15004GEN01,8,GENERAL,16842
15004,15004GEN02,8,GENERAL,16843
15004,15004GEN03,8,GENERAL,16844
15004,15004OUT01,8,OUTDOOR,16845
15004,15004OUT02,8,OUTDOOR,16846
15004,15004WIN01,8,WINDOW,16847
15004,15004WIN02,8,WINDOW,16848
15005,15005GEN01,8,GENERAL,16849
15005,15005GEN02,8,GENERAL,16850
15005,15005GEN03,8,GENERAL,16851
15005,15005OUT01,8,OUTDOOR,16852
15005,15005OUT02,8,OUTDOOR,16853
15005,15005WIN01,8,WINDOW,16854
15005,15005WIN02,8,WINDOW,16855
15006,15006GEN01,8,GENERAL,16856
15006,15006GEN02,8,GENERAL,16857
15006,15006GEN03,8,GENERAL,16858
15006,15006OUT01,8,OUTDOOR,16859
15006,15006OUT02,8,OUTDOOR,16860
15007,15007GEN01,8,GENERAL,16861
15007,15007GEN02,8,GENERAL,16862
15007,15007GEN03,8,GENERAL,16863
15007,15007OUT01,8,OUTDOOR,16864
15007,15007OUT02,8,OUTDOOR,16865
15007,15007WIN01,8,WINDOW,16866
15007,15007WIN02,8,WINDOW,16867
15008,15008GEN01,8,GENERAL,16868
15008,15008GEN02,8,GENERAL,16869
15008,15008GEN03,8,GENERAL,16870
15008,15008OUT01,8,OUTDOOR,16871
15008,15008OUT02,8,OUTDOOR,16872
15008,15008WIN01,8,WINDOW,16873
15008,15008WIN02,8,WINDOW,16874
15009,15009GEN01,8,GENERAL,16875
15009,15009GEN02,8,GENERAL,16876
15009,15009GEN03,8,GENERAL,16877
15009,15009OUT01,8,OUTDOOR,16878
15009,15009OUT02,8,OUTDOOR,16879
15009,15009WIN01,8,WINDOW,16880
15009,15009WIN02,8,WINDOW,16881
15010,15010GEN01,8,GENERAL,16882
15010,15010GEN02,8,GENERAL,16883
15010,15010GEN03,8,GENERAL,16884
15051,15051GEN01,8,GENERAL,16885
15051,15051GEN02,8,GENERAL,16886
15051,15051GEN03,8,GENERAL,16887
15051,15051OUT01,8,OUTDOOR,16888
15051,15051OUT02,8,OUTDOOR,16889
15051,15051WIN01,8,WINDOW,16890
15051,15051WIN02,8,WINDOW,16891
15052,15052GEN01,8,GENERAL,16892
15052,15052GEN02,8,GENERAL,16893
15052,15052GEN03,8,GENERAL,16894
15052,15052OUT01,8,OUTDOOR,16895
15052,15052OUT02,8,OUTDOOR,16896
15052,15052WIN01,8,WINDOW,16897
15052,15052WIN02,8,WINDOW,16898
15053,15053GEN01,8,GENERAL,16899
15053,15053GEN02,8,GENERAL,16900
15053,15053GEN03,8,GENERAL,16901
15053,15053OUT01,8,OUTDOOR,16902
15053,15053OUT02,8,OUTDOOR,16903
15053,15053WIN01,8,WINDOW,16904
15053,15053WIN02,8,WINDOW,16905
15054,15054GEN01,8,GENERAL,16906
15054,15054GEN02,8,GENERAL,16907
15054,15054GEN03,8,GENERAL,16908
15054,15054OUT01,8,OUTDOOR,16909
15054,15054OUT02,8,OUTDOOR,16910
15054,15054WIN01,8,WINDOW,16911
15054,15054WIN02,8,WINDOW,16912
15055,15055GEN01,8,GENERAL,16913
15055,15055GEN02,8,GENERAL,16914
15055,15055GEN03,8,GENERAL,16915
15056,15056GEN01,8,GENERAL,16916
15056,15056GEN02,8,GENERAL,16917
15056,15056GEN03,8,GENERAL,16918
15056,15056WIN01,8,WINDOW,16919
15056,15056WIN02,8,WINDOW,16920
15057,15057GEN01,8,GENERAL,16921
15057,15057GEN02,8,GENERAL,16922
15057,15057GEN03,8,GENERAL,16923
15057,15057OUT01,8,OUTDOOR,16924
15057,15057OUT02,8,OUTDOOR,16925
15057,15057WIN01,8,WINDOW,16926
15057,15057WIN02,8,WINDOW,16927
15058,15058GEN01,8,GENERAL,16928
15058,15058GEN02,8,GENERAL,16929
15058,15058GEN03,8,GENERAL,16930
15059,15059GEN01,8,GENERAL,16931
15059,15059GEN02,8,GENERAL,16932
15059,15059GEN03,8,GENERAL,16933
15059,15059OUT01,8,OUTDOOR,16934
15059,15059OUT02,8,OUTDOOR,16935
15059,15059WIN01,8,WINDOW,16936
15059,15059WIN02,8,WINDOW,16937
15060,15060GEN01,8,GENERAL,16938
15060,15060GEN02,8,GENERAL,16939
15060,15060GEN03,8,GENERAL,16940
15060,15060OUT01,8,OUTDOOR,16941
15060,15060OUT02,8,OUTDOOR,16942
15101,15101GEN01,8,GENERAL,16943
15101,15101GEN02,8,GENERAL,16944
15101,15101GEN03,8,GENERAL,16945
15101,15101WIN01,8,WINDOW,16946
15101,15101WIN02,8,WINDOW,16947
15102,15102GEN01,8,GENERAL,16948
15102,15102GEN02,8,GENERAL,16949
15102,15102GEN03,8,GENERAL,16950
15103,15103GEN01,8,GENERAL,16951
15103,15103GEN02,8,GENERAL,16952
15103,15103GEN03,8,GENERAL,16953
15103,15103WIN01,8,WINDOW,16954
15103,15103WIN02,8,WINDOW,16955
15104,15104GEN01,8,GENERAL,16956
15104,15104GEN02,8,GENERAL,16957
15104,15104GEN03,8,GENERAL,16958
15104,15104OUT01,8,OUTDOOR,16959
15104,15104OUT02,8,OUTDOOR,16960
15105,15105GEN01,8,GENERAL,16961
15105,15105GEN02,8,GENERAL,16962
15105,15105GEN03,8,GENERAL,16963
15105,15105OUT01,8,OUTDOOR,16964
15105,15105OUT02,8,OUTDOOR,16965
15105,15105WIN01,8,WINDOW,16966
15105,15105WIN02,8,WINDOW,16967
15106,15106GEN01,8,GENERAL,16968
15106,15106GEN02,8,GENERAL,16969
15106,15106GEN03,8,GENERAL,16970
15106,15106OUT01,8,OUTDOOR,16971
15106,15106OUT02,8,OUTDOOR,16972
15106,15106WIN01,8,WINDOW,16973
15106,15106WIN02,8,WINDOW,16974
15107,15107GEN01,8,GENERAL,16975
15107,15107GEN02,8,GENERAL,16976
15107,15107GEN03,8,GENERAL,16977
15107,15107OUT01,8,OUTDOOR,16978
15107,15107OUT02,8,OUTDOOR,16979
15107,15107WIN01,8,WINDOW,16980
15107,15107WIN02,8,WINDOW,16981
15108,15108GEN01,8,GENERAL,16982
15108,15108GEN02,8,GENERAL,16983
15108,15108GEN03,8,GENERAL,16984
15108,15108WIN01,8,WINDOW,16985
15108,15108WIN02,8,WINDOW,16986
15109,15109GEN01,8,GENERAL,16987
15109,15109GEN02,8,GENERAL,16988
15109,15109GEN03,8,GENERAL,16989
15110,15110GEN01,8,GENERAL,16990
15110,15110GEN02,8,GENERAL,16991
15110,15110GEN03,8,GENERAL,16992
15110,15110OUT01,8,OUTDOOR,16993
15110,15110OUT02,8,OUTDOOR,16994
15151,15151GEN01,8,GENERAL,16995
15151,15151GEN02,8,GENERAL,16996
15151,15151GEN03,8,GENERAL,16997
15151,15151OUT01,8,OUTDOOR,16998
15151,15151OUT02,8,OUTDOOR,16999
15152,15152GEN01,8,GENERAL,17000
15152,15152GEN02,8,GENERAL,17001
15152,15152GEN03,8,GENERAL,17002
15152,15152OUT01,8,OUTDOOR,17003
15152,15152OUT02,8,OUTDOOR,17004
15152,15152WIN01,8,WINDOW,17005
15152,15152WIN02,8,WINDOW,17006
15153,15153GEN01,8,GENERAL,17007
15153,15153GEN02,8,GENERAL,17008
15153,15153GEN03,8,GENERAL,17009
15154,15154GEN01,8,GENERAL,17010
15154,15154GEN02,8,GENERAL,17011
15154,15154GEN03,8,GENERAL,17012
15154,15154OUT01,8,OUTDOOR,17013
15154,15154OUT02,8,OUTDOOR,17014
15155,15155GEN01,8,GENERAL,17015
15155,15155GEN02,8,GENERAL,17016
15155,15155GEN03,8,GENERAL,17017
15155,15155WIN01,8,WINDOW,17018
15155,15155WIN02,8,WINDOW,17019
15156,15156GEN01,8,GENERAL,17020
15156,15156GEN02,8,GENERAL,17021
15156,15156GEN03,8,GENERAL,17022
15157,15157GEN01,8,GENERAL,17023
15157,15157GEN02,8,GENERAL,17024
15157,15157GEN03,8,GENERAL,17025
15157,15157WIN01,8,WINDOW,17026
15157,15157WIN02,8,WINDOW,17027
15158,15158GEN01,8,GENERAL,17028
15158,15158GEN02,8,GENERAL,17029
15158,15158GEN03,8,GENERAL,17030
15158,15158OUT01,8,OUTDOOR,17031
15158,15158OUT02,8,OUTDOOR,17032
15158,15158WIN01,8,WINDOW,17033
15158,15158WIN02,8,WINDOW,17034
15159,15159GEN01,8,GENERAL,17035
15159,15159GEN02,8,GENERAL,17036
15159,15159GEN03,8,GENERAL,17037
15159,15159OUT01,8,OUTDOOR,17038
15159,15159OUT02,8,OUTDOOR,17039
15160,15160GEN01,8,GENERAL,17040
15160,15160GEN02,8,GENERAL,17041
15160,15160GEN03,8,GENERAL,17042
15160,15160OUT01,8,OUTDOOR,17043
15160,15160OUT02,8,OUTDOOR,17044
15160,15160WIN01,8,WINDOW,17045
15160,15160WIN02,8,WINDOW,17046
15201,15201GEN01,8,GENERAL,17047
15201,15201GEN02,8,GENERAL,17048
15201,15201GEN03,8,GENERAL,17049
15201,15201OUT01,8,OUTDOOR,17050
15201,15201OUT02,8,OUTDOOR,17051
15202,15202GEN01,8,GENERAL,17052
15202,15202GEN02,8,GENERAL,17053
15202,15202GEN03,8,GENERAL,17054
15202,15202OUT01,8,OUTDOOR,17055
15202,15202OUT02,8,OUTDOOR,17056
15202,15202WIN01,8,WINDOW,17057
15202,15202WIN02,8,WINDOW,17058
15203,15203GEN01,8,GENERAL,17059
15203,15203GEN02,8,GENERAL,17060
15203,15203GEN03,8,GENERAL,17061
15203,15203OUT01,8,OUTDOOR,17062
15203,15203OUT02,8,OUTDOOR,17063
15203,15203WIN01,8,WINDOW,17064
15203,15203WIN02,8,WINDOW,17065
15204,15204GEN01,8,GENERAL,17066
15204,15204GEN02,8,GENERAL,17067
15204,15204GEN03,8,GENERAL,17068
15204,15204OUT01,8,OUTDOOR,17069
15204,15204OUT02,8,OUTDOOR,17070
15205,15205GEN01,8,GENERAL,17071
15205,15205GEN02,8,GENERAL,17072
15205,15205GEN03,8,GENERAL,17073
15205,15205OUT01,8,OUTDOOR,17074
15205,15205OUT02,8,OUTDOOR,17075
15205,15205WIN01,8,WINDOW,17076
15205,15205WIN02,8,WINDOW,17077
15206,15206GEN01,8,GENERAL,17078
15206,15206GEN02,8,GENERAL,17079
15206,15206GEN03,8,GENERAL,17080
15206,15206WIN01,8,WINDOW,17081
15206,15206WIN02,8,WINDOW,17082
15207,15207GEN01,8,GENERAL,17083
15207,15207GEN02,8,GENERAL,17084
15207,15207GEN03,8,GENERAL,17085
15207,15207OUT01,8,OUTDOOR,17086
15207,15207OUT02,8,OUTDOOR,17087
15207,15207WIN01,8,WINDOW,17088
15207,15207WIN02,8,WINDOW,17089
15208,15208GEN01,8,GENERAL,17090
15208,15208GEN02,8,GENERAL,17091
15208,15208GEN03,8,GENERAL,17092
15208,15208WIN01,8,WINDOW,17093
15208,15208WIN02,8,WINDOW,17094
15209,15209GEN01,8,GENERAL,17095
15209,15209GEN02,8,GENERAL,17096
15209,15209GEN03,8,GENERAL,17097
15209,15209OUT01,8,OUTDOOR,17098
15209,15209OUT02,8,OUTDOOR,17099
15209,15209WIN01,8,WINDOW,17100
15209,15209WIN02,8,WINDOW,17101
15210,15210GEN01,8,GENERAL,17102
15210,15210GEN02,8,GENERAL,17103
15210,15210GEN03,8,GENERAL,17104
15210,15210OUT01,8,OUTDOOR,17105
15210,15210OUT02,8,OUTDOOR,17106
15251,15251GEN01,8,GENERAL,17107
15251,15251GEN02,8,GENERAL,17108
15251,15251GEN03,8,GENERAL,17109
15251,15251OUT01,8,OUTDOOR,17110
15251,15251OUT02,8,OUTDOOR,17111
15251,15251WIN01,8,WINDOW,17112
